#separator ,
#set_separator,,
#empty_field,NA
#unset_field,UNSET
#path,conn
#open,2025-11-01-15-29-05
#fields,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
#types,time,string,addr,port,addr,port,enum,string,interval,count,count,string,bool,bool,count,string,count,count,count,count,set[string]
90.712618,C0zjtP2oR2pJVY7Tl9,10.0.2.15,61240,192.168.33.254,53,udp,dns,0.022655,47,130,SF,T,T,0,Dd,1,75,1,158,UNSET
90.740974,CQ7z5f1uwiuEiQcOWa,10.0.2.15,59831,192.168.33.254,53,udp,dns,0.033743,47,130,SF,T,T,0,Dd,1,75,1,158,UNSET
90.778950,Carcgb1fOXb7zA3Xod,10.0.2.15,62581,192.168.33.254,53,udp,dns,0.013809,49,97,SF,T,T,0,Dd,1,77,1,125,UNSET
90.802815,CoRvRCOm9RuhsWvHk,10.0.2.15,62643,192.168.33.254,53,udp,dns,0.009498,49,77,SF,T,T,0,Dd,1,77,1,105,UNSET
90.824965,CFbzdT3Hv2AAdyQHD9,10.0.2.15,58664,192.168.33.254,53,udp,dns,0.014900,47,130,SF,T,T,0,Dd,1,75,1,158,UNSET
90.846145,CYhSLh2nO2ndqdUR69,10.0.2.15,61430,192.168.33.254,53,udp,dns,0.012049,47,130,SF,T,T,0,Dd,1,75,1,158,UNSET
90.861192,CaBpU54UhM3TKS8ERe,10.0.2.15,62609,192.168.33.254,53,udp,dns,0.011735,49,97,SF,T,T,0,Dd,1,77,1,125,UNSET
90.877941,CPoHuw3af4uAcVhk4f,10.0.2.15,64679,192.168.33.254,53,udp,dns,0.018703,49,77,SF,T,T,0,Dd,1,77,1,105,UNSET
41.475674,CFCatp3wf1BuMXQdN7,fe80::69dd:e614:2b2:dfd0,143,ff02::16,0,icmp,UNSET,0.389397,40,0,OTH,T,F,0,UNSET,2,152,0,0,UNSET
41.864320,CjyVwC40uA4ENVcE13,::,135,ff02::1:ffb2:dfd0,136,icmp,UNSET,UNSET,UNSET,UNSET,OTH,T,F,0,UNSET,1,64,0,0,UNSET
92.797831,CyWgnd4Dcc87mtKeO8,10.0.2.15,50978,192.168.33.254,53,udp,dns,0.019333,41,429,SF,T,T,0,Dd,1,69,1,457,UNSET
92.830148,C5CIq023RbXluzYdZ5,10.0.2.15,56154,192.168.33.254,53,udp,dns,0.022657,41,429,SF,T,T,0,Dd,1,69,1,457,UNSET
92.892035,Cvow612eZnvuRSrDU2,10.0.2.15,51078,192.168.33.254,53,udp,dns,0.010752,81,346,SF,T,T,0,Dd,1,109,1,374,UNSET
92.913597,CZ6bzS2fthSrwe3vZ4,10.0.2.15,63539,192.168.33.254,53,udp,dns,0.029070,81,159,SF,T,T,0,Dd,1,109,1,187,UNSET
93.437187,CFOhOK3qPeY7kA22U,10.0.2.15,53752,192.168.33.254,53,udp,dns,0.013616,35,83,SF,T,T,0,Dd,1,63,1,111,UNSET
93.467363,CMyaK51GWlVXd8RbX2,10.0.2.15,54344,192.168.33.254,53,udp,dns,0.014828,35,83,SF,T,T,0,Dd,1,63,1,111,UNSET
93.489256,CQtG582Kg4zWB1DK22,10.0.2.15,63727,192.168.33.254,53,udp,dns,0.017911,36,52,SF,T,T,0,Dd,1,64,1,80,UNSET
93.509858,C72k9X33icaT1TWk3b,10.0.2.15,50843,192.168.33.254,53,udp,dns,0.013858,36,104,SF,T,T,0,Dd,1,64,1,132,UNSET
94.804840,C9mZfe2TQe6Awcvl68,10.0.2.15,61901,192.168.33.254,53,udp,dns,0.026097,53,357,SF,T,T,0,Dd,1,81,1,385,UNSET
94.841817,C4ct5k2J1myeJ65Ehc,10.0.2.15,56172,192.168.33.254,53,udp,dns,0.016049,53,357,SF,T,T,0,Dd,1,81,1,385,UNSET
94.866705,C6rQ7D2Jc0dukxjGI4,10.0.2.15,51487,192.168.33.254,53,udp,dns,0.026050,46,311,SF,T,T,0,Dd,1,74,1,339,UNSET
94.900128,CUADiH1d6anAcu9OJl,10.0.2.15,53497,192.168.33.254,53,udp,dns,0.046716,46,127,SF,T,T,0,Dd,1,74,1,155,UNSET
41.864739,CrgBRh2m8u5DPM39Kc,fe80::69dd:e614:2b2:dfd0,133,ff02::2,134,icmp,UNSET,7.999492,24,0,OTH,T,F,0,UNSET,3,168,0,0,UNSET
90.306327,CqlzNY1tpuAqGGHsK3,10.0.2.15,59018,192.168.33.254,53,udp,dns,5.030315,152,202,SF,T,T,0,Dd,4,264,1,230,UNSET
51.790060,CEGexR2iGAQSiiGdTe,0.0.0.0,68,255.255.255.255,67,udp,dhcp,4.996828,604,0,S0,T,T,0,D,2,660,0,0,UNSET
113.085859,C3ql4ptzXRfE0I2ee,10.0.2.15,49179,216.58.214.238,443,tcp,ssl,0.314815,505,4069,RSTO,T,F,0,ShADadFR,10,917,13,4593,UNSET
60.103244,CoGTCy4p33eW3VUIC4,10.0.2.15,68,255.255.255.255,67,udp,dhcp,UNSET,UNSET,UNSET,S0,T,T,0,D,1,328,0,0,UNSET
51.790662,C9oWFb4cuR2OdKXTtd,10.0.2.15,68,10.0.2.2,67,udp,dhcp,8.312911,0,1644,SHR,T,T,0,^d,0,0,3,1728,UNSET
111.618060,CRE2mo2Dr26VqMjUEa,10.0.2.15,59738,192.168.33.254,53,udp,dns,0.035118,30,113,SF,T,T,0,Dd,1,58,1,141,UNSET
111.657205,CdcupY3PYAUMJ4ZoAd,10.0.2.15,60614,192.168.33.254,53,udp,dns,0.015859,30,113,SF,T,T,0,Dd,1,58,1,141,UNSET
111.681709,Cbmbnr3Z1E0xSRbQL5,10.0.2.15,49230,192.168.33.254,53,udp,dns,0.028356,30,113,SF,T,T,0,Dd,1,58,1,141,UNSET
111.714465,CeSMOsjdRL81WB6nc,10.0.2.15,60729,192.168.33.254,53,udp,dns,0.200820,30,125,SF,T,T,0,Dd,1,58,1,153,UNSET
112.044191,CXj6bE3fgJhBqlszV1,10.0.2.15,54830,192.168.33.254,53,udp,dns,0.029729,35,51,SF,T,T,0,Dd,1,63,1,79,UNSET
112.085243,CWUdZrrB8zUpW81N8,10.0.2.15,53431,192.168.33.254,53,udp,dns,0.014512,35,51,SF,T,T,0,Dd,1,63,1,79,UNSET
112.101767,CBKaRl42sE9HhaFI0g,10.0.2.15,61161,192.168.33.254,53,udp,dns,0.014441,35,51,SF,T,T,0,Dd,1,63,1,79,UNSET
112.119843,CDDvq7165bjPSUVuB,10.0.2.15,56126,192.168.33.254,53,udp,dns,0.008620,35,63,SF,T,T,0,Dd,1,63,1,91,UNSET
113.069709,CMa2or1gXcCn6Bhkh5,10.0.2.15,57703,192.168.33.254,53,udp,dns,0.011694,42,134,SF,T,T,0,Dd,1,70,1,162,UNSET
113.093600,CwoTX939rtNwAPiKGk,10.0.2.15,62173,192.168.33.254,53,udp,dns,0.010298,42,134,SF,T,T,0,Dd,1,70,1,162,UNSET
113.110273,Cys6UhNaCOfcgFycl,10.0.2.15,51808,192.168.33.254,53,udp,dns,0.024344,51,99,SF,T,T,0,Dd,1,79,1,127,UNSET
113.145022,Cohl5l4StKKfBrJA4a,10.0.2.15,53275,192.168.33.254,53,udp,dns,0.033050,51,79,SF,T,T,0,Dd,1,79,1,107,UNSET
113.186917,CTPHoV1l2535931lti,10.0.2.15,49182,204.187.14.69,443,tcp,ssl,5.866732,599,168,SF,T,F,0,ShADadFfRr,8,931,9,532,UNSET
58.773270,C2fT0G4sePtYVGQAAl,10.0.2.15,49159,216.58.214.238,443,tcp,ssl,61.156500,859,4224,RSTO,T,F,0,ShADadR,10,1271,11,4668,UNSET
111.655598,CK4Xgz1sDHBJPuE28j,10.0.2.15,49174,204.187.14.69,443,tcp,ssl,16.821205,1759,75091,SF,T,F,0,ShADadTfF,30,2972,96,78935,UNSET
112.627228,CrsgyJ2gHYJVtPPYJg,10.0.2.15,49177,204.187.14.69,443,tcp,ssl,15.971728,905,27812,SF,T,F,0,ShADadTfF,14,1478,37,29296,UNSET
112.805425,COmVzo3WA0qcLxUwD7,10.0.2.15,49178,204.187.14.69,443,tcp,ssl,15.839819,913,19716,SF,T,F,0,ShADadTfF,17,1606,29,20880,UNSET
113.092068,C2ylwZdG8U1SdCW18,10.0.2.15,49180,204.187.14.69,443,tcp,ssl,16.982886,1285,31662,SF,T,F,0,ShADadTfF,21,2138,45,33466,UNSET
145.205883,CGTwc61vIPx1sSNfj6,10.0.2.15,55662,192.168.33.254,53,udp,dns,0.017809,48,440,SF,T,T,0,Dd,1,76,1,468,UNSET
145.234324,CNGLVSzmRkKKlc516,10.0.2.15,57199,192.168.33.254,53,udp,dns,0.014531,48,440,SF,T,T,0,Dd,1,76,1,468,UNSET
145.251309,CHwbHp1LnHmoCBxoKj,10.0.2.15,49355,192.168.33.254,53,udp,dns,0.011371,78,343,SF,T,T,0,Dd,1,106,1,371,UNSET
145.264428,CxJj824zdcVEwEpO4l,10.0.2.15,51432,192.168.33.254,53,udp,dns,0.023043,78,156,SF,T,T,0,Dd,1,106,1,184,UNSET
146.780330,CPhM2r3DRxdqfxW6gj,10.0.2.15,64278,192.168.33.254,53,udp,dns,0.028620,42,347,SF,T,T,0,Dd,1,70,1,375,UNSET
146.823663,C1kRJdDXdASemuxN5,10.0.2.15,52818,192.168.33.254,53,udp,dns,0.027499,42,347,SF,T,T,0,Dd,1,70,1,375,UNSET
146.857271,C6qB0G4X5zsddOAmpb,10.0.2.15,54028,192.168.33.254,53,udp,dns,0.015110,47,312,SF,T,T,0,Dd,1,75,1,340,UNSET
146.875460,CU7DqP2tVaJzVQxoTl,10.0.2.15,54080,192.168.33.254,53,udp,dns,0.011655,47,128,SF,T,T,0,Dd,1,75,1,156,UNSET
145.414063,C7H7qs79KDuPXtaK1,10.0.2.15,49184,50.112.45.104,443,tcp,ssl,6.237374,364,3063,RSTO,T,F,0,ShADadFR,9,736,10,3467,UNSET
92.820466,CJchI63eIhY39vvyV1,10.0.2.15,49170,35.161.123.253,443,tcp,ssl,65.011934,3847,11850,SF,T,F,0,ShADadTFf,21,4705,29,13014,UNSET
54.023345,CBB2Gr3QY7CVZXmPhg,fe80::69dd:e614:2b2:dfd0,546,ff02::1:2,547,udp,UNSET,63.076377,602,0,S0,T,F,0,D,7,938,0,0,UNSET
180.521165,CR7bp62ARoHZbJi1yi,10.0.2.15,49189,204.187.14.69,443,tcp,ssl,6.397412,599,168,SF,T,F,0,ShADadFfRr,8,931,9,532,UNSET
180.516466,C1V4Tb1xGMzVqPZGNi,10.0.2.15,49187,204.187.14.69,443,tcp,ssl,15.821564,971,10915,SF,T,F,0,ShADadTfF,11,1424,19,11679,UNSET
180.521969,CzrdU61XayMcP72iM8,10.0.2.15,49190,204.187.14.69,443,tcp,ssl,15.838440,969,14536,SF,T,F,0,ShADadTfF,14,1542,24,15500,UNSET
180.513330,CQJDZS17MreKdzY4ua,10.0.2.15,49186,204.187.14.69,443,tcp,ssl,16.403170,1400,87724,SF,T,F,0,ShADadTfF,37,2893,104,91888,UNSET
180.518738,CVdgEL22VFNONoEB16,10.0.2.15,49188,204.187.14.69,443,tcp,ssl,18.580352,1653,75834,SF,T,F,0,ShADadTFf,33,2986,91,79478,UNSET
112.622715,CUYHl526FIg6ixUFh4,10.0.2.15,49176,204.187.14.69,443,tcp,ssl,89.385153,28776,189873,SF,T,F,0,ShADadTfF,95,32590,247,199757,UNSET
89.217155,CSeNqy1Q2Dyb0II6He,10.0.2.15,49166,52.222.173.206,443,tcp,ssl,116.618194,1074,315886,SF,T,F,0,ShADadWTTFf,107,5377,413,332410,UNSET
90.050498,C03WqT2cjaX5esqfPh,10.0.2.15,49168,216.58.214.238,80,tcp,http,116.773611,426,840,SF,T,F,0,ShADadTTFf,17,1129,16,1484,UNSET
145.226423,CP8RKK2YsrDXcI86w1,10.0.2.15,49183,50.112.45.104,443,tcp,ssl,61.679399,7108,3219,SF,T,F,0,ShADadTFf,20,7926,23,4143,UNSET
206.818460,CbXFnp4VBxY0XTvvbg,10.0.2.15,55399,192.168.33.254,53,udp,dns,0.030023,42,347,SF,T,T,0,Dd,1,70,1,375,UNSET
94.834456,CADkcU3YzwFOKPj1gl,10.0.2.15,49172,52.222.171.207,443,tcp,ssl,117.014496,789,68173,SF,T,F,0,ShADadTTFf,35,2212,93,71897,UNSET
206.858953,CVBV8t27Xi1FrfWuu3,10.0.2.15,54593,192.168.33.254,53,udp,dns,0.031970,42,347,SF,T,T,0,Dd,1,70,1,375,UNSET
206.900765,CfJ6wy1eJqrtmhoLUa,10.0.2.15,57764,192.168.33.254,53,udp,dns,0.018699,47,312,SF,T,T,0,Dd,1,75,1,340,UNSET
206.925387,CwXOx13DiMILucF0V6,10.0.2.15,62502,192.168.33.254,53,udp,dns,0.015316,47,128,SF,T,T,0,Dd,1,75,1,156,UNSET
97.420475,CAjrwC2jNCWkxzb4y9,10.0.2.15,49173,52.222.171.207,443,tcp,ssl,116.445457,781,18125,SF,T,F,0,ShADadTTFf,25,1804,41,19769,UNSET
212.346030,Cp8trN36poXN5kN5B1,10.0.2.15,63204,192.168.33.254,53,udp,dns,0.355993,30,115,SF,T,T,0,Dd,1,58,1,143,UNSET
212.714177,C1XlT145c0HlNs20T9,10.0.2.15,51844,192.168.33.254,53,udp,dns,0.027818,30,115,SF,T,T,0,Dd,1,58,1,143,UNSET
212.749709,CPhCjsl5mPkdB3NV7,10.0.2.15,54760,192.168.33.254,53,udp,dns,0.014242,30,115,SF,T,T,0,Dd,1,58,1,143,UNSET
212.769816,CCsnDd2ajThICsBNni,10.0.2.15,62928,192.168.33.254,53,udp,dns,0.338012,30,81,SF,T,T,0,Dd,1,58,1,109,UNSET
214.018098,Cb8UuK2g2DJbClYKc5,10.0.2.15,60130,192.168.33.254,53,udp,dns,0.771212,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
214.164245,CHfG6Y1NBM6CZ2H835,10.0.2.15,53604,192.168.33.254,53,udp,dns,0.754313,29,114,SF,T,T,0,Dd,1,57,1,142,UNSET
214.811693,CQnGEw13fdVJR2DWkk,10.0.2.15,50786,192.168.33.254,53,udp,dns,0.016825,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
214.833035,CHmqyA3NicHgzAqc27,10.0.2.15,59775,192.168.33.254,53,udp,dns,0.020154,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
214.860698,C1QUG52CC4gZfska2,10.0.2.15,57641,192.168.33.254,53,udp,dns,0.340443,35,86,SF,T,T,0,Dd,1,63,1,114,UNSET
214.937285,C0vyZh1R8BLcRqEcnl,10.0.2.15,50133,192.168.33.254,53,udp,dns,0.011578,29,114,SF,T,T,0,Dd,1,57,1,142,UNSET
214.954090,CepKxg4O5S5lapjbv6,10.0.2.15,54033,192.168.33.254,53,udp,dns,0.021887,29,114,SF,T,T,0,Dd,1,57,1,142,UNSET
214.980324,C7m8o6121ejVgjbVM7,10.0.2.15,55210,192.168.33.254,53,udp,dns,0.344343,29,80,SF,T,T,0,Dd,1,57,1,108,UNSET
219.052825,CWXrtM3k9bt5GhRkyb,10.0.2.15,57628,192.168.33.254,53,udp,dns,0.017206,30,115,SF,T,T,0,Dd,1,58,1,143,UNSET
219.080843,CgHs9X1NCc3lq60ETh,10.0.2.15,54294,192.168.33.254,53,udp,dns,0.009376,30,115,SF,T,T,0,Dd,1,58,1,143,UNSET
219.094534,C6GMRF38TMAqNzVz27,10.0.2.15,62149,192.168.33.254,53,udp,dns,0.017539,30,115,SF,T,T,0,Dd,1,58,1,143,UNSET
219.137311,CF9eho3M2yJc5aZs74,10.0.2.15,57101,192.168.33.254,53,udp,dns,0.017484,30,81,SF,T,T,0,Dd,1,58,1,109,UNSET
219.303250,C2qye62tA0GkuIDSne,10.0.2.15,56659,192.168.33.254,53,udp,dns,0.014504,30,115,SF,T,T,0,Dd,1,58,1,143,UNSET
219.322456,CwW91g2hfm6btDvmL6,10.0.2.15,56226,192.168.33.254,53,udp,dns,0.025869,30,115,SF,T,T,0,Dd,1,58,1,143,UNSET
219.357860,CJ5nzU1YPqELbDOb3b,10.0.2.15,50966,192.168.33.254,53,udp,dns,0.337347,30,81,SF,T,T,0,Dd,1,58,1,109,UNSET
219.361297,CKt1cg1nJRsM24ANuc,10.0.2.15,54489,192.168.33.254,53,udp,dns,0.334019,34,50,SF,T,T,0,Dd,1,62,1,78,UNSET
219.725098,CnHxYvt4PKhGCxgF7,10.0.2.15,52419,192.168.33.254,53,udp,dns,0.015415,34,50,SF,T,T,0,Dd,1,62,1,78,UNSET
219.746357,C9Bc183pHhhGZYQnYh,10.0.2.15,53621,192.168.33.254,53,udp,dns,0.016871,34,50,SF,T,T,0,Dd,1,62,1,78,UNSET
219.748246,C1vIRB4C5ffxwuK7k3,10.0.2.15,62420,192.168.33.254,53,udp,dns,0.023865,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
219.770010,CltsXj4IAepMXvwOo5,10.0.2.15,61943,192.168.33.254,53,udp,dns,0.322572,34,105,SF,T,T,0,Dd,1,62,1,133,UNSET
219.771146,CmGKnABdZRV4Bpdll,10.0.2.15,51777,192.168.33.254,53,udp,dns,0.032547,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
219.778153,Cd1YuF3Fmt0XitMTf3,10.0.2.15,53578,192.168.33.254,53,udp,dns,0.026098,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
219.816397,CqrWk64mTDN9djDjH3,10.0.2.15,61968,192.168.33.254,53,udp,dns,0.032278,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
219.821293,CS0NQ7gXYbtRVwlia,10.0.2.15,50991,192.168.33.254,53,udp,dns,0.027325,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
219.861239,CTukIo2Ic7kSqvde3k,10.0.2.15,63615,192.168.33.254,53,udp,dns,0.009592,35,86,SF,T,T,0,Dd,1,63,1,114,UNSET
219.871236,C9uaCQ1ssKFHWR1plb,10.0.2.15,51119,192.168.33.254,53,udp,dns,0.017252,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
219.279394,CrPBV83knc5AdLlUC,10.0.2.15,49204,150.138.141.6,80,tcp,UNSET,5.595147,0,0,SF,T,F,0,ShAFaf,4,172,3,124,UNSET
219.277378,CFmZa43yfOEhZkt2Ua,10.0.2.15,49203,150.138.141.6,80,tcp,UNSET,5.597245,0,0,SF,T,F,0,ShAFaf,4,172,3,124,UNSET
219.099845,CsAc4b33qEtRjThKZ6,10.0.2.15,49202,150.138.141.6,80,tcp,UNSET,5.774807,0,0,SF,T,F,0,ShAFaf,4,172,3,124,UNSET
219.009752,Cy6kvZ1dygvlyb4Ar2,10.0.2.15,49200,103.227.81.44,80,tcp,UNSET,5.864927,0,0,SF,T,F,0,ShAFaf,4,172,3,124,UNSET
219.907002,CO4s2c23Kh2PuOyoOc,10.0.2.15,50913,192.168.33.254,53,udp,dns,0.009471,29,114,SF,T,T,0,Dd,1,57,1,142,UNSET
219.927279,CPIDlj3fEwlrPeq7Fb,10.0.2.15,49979,192.168.33.254,53,udp,dns,0.008196,29,114,SF,T,T,0,Dd,1,57,1,142,UNSET
219.941167,CcdvJA4FdxLegONLF,10.0.2.15,63476,192.168.33.254,53,udp,dns,0.018534,29,114,SF,T,T,0,Dd,1,57,1,142,UNSET
219.963777,CnpGKJ1u8JMWqfya5,10.0.2.15,50576,192.168.33.254,53,udp,dns,0.017793,29,80,SF,T,T,0,Dd,1,57,1,108,UNSET
221.421857,C7a7cV1U5eLzmi3uj8,10.0.2.15,51351,192.168.33.254,53,udp,dns,0.020061,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
221.447218,CKMVYN3luKIYqduSe8,10.0.2.15,58257,192.168.33.254,53,udp,dns,0.018501,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
221.479903,ClfzJb1wjQqhYPcv19,10.0.2.15,57953,192.168.33.254,53,udp,dns,0.011719,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
221.497954,Chy9iJH4sYQtvw99,10.0.2.15,52470,192.168.33.254,53,udp,dns,0.011095,35,86,SF,T,T,0,Dd,1,63,1,114,UNSET
221.577161,CXBUHu1dINRytdpvIk,10.0.2.15,52072,192.168.33.254,53,udp,dns,0.017082,30,115,SF,T,T,0,Dd,1,58,1,143,UNSET
221.585628,CVznwI1eazgnCRxRr3,10.0.2.15,54449,192.168.33.254,53,udp,dns,0.015534,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
221.619118,CYNwhC3kKGcRh5XJgh,10.0.2.15,61013,192.168.33.254,53,udp,dns,0.011831,30,115,SF,T,T,0,Dd,1,58,1,143,UNSET
221.640879,CWRzIt24WNXKhaeJd2,10.0.2.15,65120,192.168.33.254,53,udp,dns,0.010539,30,115,SF,T,T,0,Dd,1,58,1,143,UNSET
221.646201,CpyvgR358Xc83dhh1c,10.0.2.15,64006,192.168.33.254,53,udp,dns,0.010482,35,120,SF,T,T,0,Dd,1,63,1,148,UNSET
